index,AGEB,MZA,P_TOTAL,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,OTRAENT,P_0A5
4596,8746,3,20.0,0.0,6.17,2.75,4.0,1.82,5.0,5.0,5.0,7.0
4597,8746,4,12.0,0.0,9.1,1.0,10.0,1.09,3.0,5.0,9.0,0.0
4598,8746,5,40.0,0.0,7.38,2.73,21.0,0.83,2.86,3.0,27.0,0.0
4599,8746,6,44.0,0.0,7.83,2.24,13.0,1.08,4.1,5.0,18.0,4.0
4600,8746,7,24.0,0.0,9.86,1.44,5.0,1.2,4.8,5.0,7.0,0.0
4601,8746,8,9.0,0.0,5.83,2.33,3.0,0.9,3.0,5.0,5.0,0.0
4602,8746,9,16.0,0.0,10.36,1.0,6.0,0.84,2.67,5.0,12.0,0.0
4603,8746,10,9.0,0.0,9.86,2.0,5.0,0.75,3.0,3.0,5.0,0.0
4604,8746,11,47.0,0.0,9.13,2.29,19.0,1.02,4.0,3.0,16.0,5.0
4605,8746,13,81.0,0.0,8.16,2.92,22.0,1.16,4.05,3.0,35.0,15.0
4606,8746,14,38.0,0.0,8.12,2.42,17.0,0.78,2.92,4.0,13.0,9.0
4607,8746,15,24.0,0.0,8.86,2.0,5.0,1.33,4.8,4.0,10.0,6.0
4608,8746,16,9.0,0.0,8.86,2.0,2.0,1.33,4.8,4.0,10.0,6.0
4609,8746,17,43.0,0.0,8.55,2.17,14.0,1.02,3.31,4.0,17.0,9.0
4610,8746,18,36.0,3.0,8.09,2.62,10.0,1.0,4.0,3.0,21.0,8.0
4611,8746,19,3.0,3.0,8.09,2.62,1.0,1.0,4.0,3.0,21.0,8.0
4612,8746,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4613,8746,22,19.0,0.0,8.33,2.13,6.0,1.73,3.8,0.0,13.0,0.0
4614,8746,23,58.0,0.0,9.07,1.96,19.0,1.21,4.14,7.0,22.0,3.0
4615,8746,24,7.0,0.0,7.33,3.33,5.0,0.7,2.33,7.0,22.0,3.0
4616,8746,25,41.0,4.0,9.58,3.14,22.0,0.77,2.41,9.0,13.0,6.0
4617,8746,27,97.0,3.0,10.71,2.23,36.0,1.08,3.03,16.0,41.0,16.0
4618,8746,28,191.0,0.0,9.96,1.51,64.0,1.53,3.29,15.0,100.0,34.0
4619,8746,29,184.0,0.0,10.06,1.75,54.0,1.64,3.83,15.0,80.0,45.0
4620,8746,30,226.0,0.0,10.25,1.52,80.0,1.27,3.28,26.0,117.0,37.0
4621,8746,31,36.0,0.0,10.67,1.54,12.0,0.75,3.27,5.0,13.0,25.0
4622,8746,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4623,8746,33,48.0,0.0,10.75,1.82,19.0,0.96,3.69,7.0,17.0,13.0
4624,8746,34,11.0,0.0,12.57,1.0,6.0,1.0,3.67,3.0,17.0,3.0
4625,8746,35,3.0,0.0,12.57,1.0,4.0,1.0,3.67,3.0,17.0,3.0
4627,9551,1,10.0,0.0,12.57,1.0,2.0,1.0,3.67,3.0,17.0,3.0
4628,9551,2,24.0,3.0,15.26,1.25,8.0,0.63,3.43,7.0,13.0,0.0
4629,9551,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4630,9551,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4631,9551,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4632,9551,6,13.0,0.0,15.0,1.4,4.0,0.62,4.33,3.0,4.0,0.0
4634,9566,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4635,9566,2,51.0,0.0,9.64,2.39,23.0,1.19,3.4,4.0,26.0,11.0
4636,9566,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4637,9566,4,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4638,9566,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4639,9566,6,67.0,0.0,7.69,2.41,23.0,1.63,3.35,0.0,28.0,11.0
4640,9566,7,20.0,0.0,7.18,1.86,9.0,1.25,3.33,0.0,10.0,8.0
4641,9566,8,52.0,0.0,7.24,1.9,14.0,1.3,4.0,0.0,30.0,4.0
4642,9566,9,37.0,0.0,5.48,1.7,12.0,1.42,3.36,0.0,24.0,4.0
4643,9566,10,46.0,0.0,9.57,2.33,11.0,1.1,4.18,7.0,13.0,8.0
4645,9585,1,111.0,0.0,10.23,2.29,31.0,1.29,4.11,14.0,29.0,25.0
4646,9585,2,87.0,0.0,10.67,1.78,25.0,1.28,3.95,11.0,32.0,14.0
4647,9585,3,93.0,0.0,10.84,1.59,37.0,1.08,3.32,15.0,27.0,13.0
4648,9585,4,84.0,0.0,9.75,1.58,26.0,1.05,3.36,12.0,32.0,15.0
4649,9585,5,52.0,0.0,11.94,1.56,20.0,1.21,3.47,12.0,10.0,9.0
4650,9585,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4651,9585,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4652,9585,8,97.0,0.0,10.89,1.91,23.0,1.33,4.22,14.0,22.0,18.0
4653,9585,9,87.0,3.0,10.58,2.33,24.0,1.23,3.78,14.0,31.0,15.0
4654,9585,10,81.0,3.0,10.57,1.81,22.0,1.29,4.26,16.0,25.0,12.0
4655,9585,11,125.0,3.0,10.27,1.68,42.0,1.33,3.47,16.0,25.0,28.0
4656,9585,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4657,9585,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4659,959A,1,26.0,0.0,3.25,4.29,11.0,1.37,3.25,0.0,14.0,6.0
4660,959A,2,53.0,0.0,5.96,2.53,12.0,1.36,4.82,0.0,19.0,10.0
4661,959A,3,21.0,3.0,0.83,2.91,9.0,1.11,2.63,0.0,12.0,5.0
4662,959A,4,24.0,0.0,0.0,2.13,5.0,1.41,4.8,0.0,14.0,5.0
4663,959A,5,17.0,0.0,8.0,3.8,8.0,0.94,2.83,0.0,8.0,8.0
4664,959A,6,13.0,0.0,0.5,4.0,3.0,1.3,4.33,0.0,9.0,8.0
4665,959A,7,40.0,0.0,7.77,1.69,11.0,1.21,4.0,3.0,14.0,8.0
4666,959A,8,29.0,0.0,0.0,1.5,11.0,1.53,2.9,0.0,12.0,7.0
4667,959A,9,11.0,0.0,9.0,1.6,4.0,1.57,3.67,0.0,8.0,7.0
4668,959A,10,42.0,0.0,5.0,2.5,11.0,2.0,4.67,0.0,28.0,6.0
4669,959A,11,38.0,0.0,4.93,2.19,11.0,1.52,3.45,0.0,21.0,6.0
4670,959A,12,9.0,0.0,2.67,1.33,4.0,1.5,2.25,0.0,5.0,6.0
4671,959A,13,10.0,0.0,6.0,1.67,3.0,1.67,3.33,0.0,3.0,0.0
4672,959A,14,6.0,0.0,6.0,1.67,2.0,1.67,3.33,0.0,3.0,0.0
4673,959A,15,5.0,0.0,6.0,1.67,1.0,1.67,3.33,0.0,3.0,0.0
4674,959A,16,31.0,0.0,8.0,2.25,9.0,1.72,3.88,0.0,9.0,4.0
4675,959A,17,37.0,4.0,5.57,2.77,13.0,1.28,3.7,3.0,19.0,3.0
4676,959A,18,2.0,4.0,5.57,2.77,3.0,1.28,3.7,3.0,19.0,3.0
4677,959A,19,26.0,0.0,5.0,2.38,8.0,2.6,4.33,0.0,19.0,3.0
4678,959A,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4679,959A,21,36.0,0.0,2.0,2.0,11.0,1.2,3.6,3.0,15.0,3.0
4680,959A,22,14.0,0.0,8.0,2.0,4.0,0.93,3.5,3.0,8.0,3.0
4681,959A,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4682,959A,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4683,959A,25,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4684,959A,26,25.0,0.0,7.92,2.86,8.0,1.0,3.57,3.0,9.0,0.0
4685,959A,27,7.0,0.0,7.92,2.86,4.0,1.0,3.57,3.0,9.0,0.0
4686,959A,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4687,959A,29,70.0,0.0,6.0,1.82,20.0,1.49,3.89,0.0,35.0,13.0
4688,959A,30,69.0,0.0,3.71,2.95,19.0,1.33,3.83,0.0,36.0,14.0
4689,959A,31,2.0,0.0,3.71,2.95,2.0,1.33,3.83,0.0,36.0,14.0
4690,959A,32,6.0,0.0,3.71,2.95,5.0,1.33,3.83,0.0,36.0,14.0
4691,959A,33,17.0,0.0,0.0,2.8,7.0,1.42,4.25,0.0,10.0,3.0
4692,959A,34,32.0,0.0,7.5,1.9,8.0,1.78,4.57,0.0,15.0,10.0
4693,959A,35,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4694,959A,36,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4695,959A,37,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
4696,959A,38,224.0,6.0,2.71,2.26,65.0,1.71,3.8,5.0,154.0,36.0
4697,959A,39,28.0,3.0,4.4,3.17,10.0,1.4,4.0,5.0,11.0,36.0
4698,959A,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,9602,1,14.0,0.0,10.11,0.89,9.0,0.88,3.5,3.0,10.0,0.0
4701,9602,2,28.0,0.0,11.8,0.9,13.0,0.72,2.8,7.0,18.0,0.0
4702,9602,3,399.0,4.0,12.33,1.43,139.0,0.73,3.33,78.0,136.0,45.0
4703,9602,4,215.0,3.0,12.43,1.46,84.0,0.68,3.12,52.0,94.0,15.0
4704,9602,5,94.0,3.0,13.16,1.72,39.0,0.74,3.15,15.0,33.0,16.0
4705,9602,6,70.0,3.0,11.51,2.33,29.0,0.77,3.04,15.0,32.0,10.0
4706,9602,7,50.0,0.0,12.38,1.17,20.0,0.65,2.78,11.0,16.0,8.0
4707,9602,8,35.0,0.0,12.52,1.38,16.0,0.73,3.18,8.0,17.0,5.0
4708,9602,9,97.0,4.0,11.94,2.85,37.0,0.81,3.59,13.0,38.0,14.0
4709,9602,10,52.0,0.0,12.76,0.95,28.0,0.79,2.89,12.0,25.0,12.0
4710,9602,11,29.0,0.0,11.7,1.33,12.0,0.85,3.63,6.0,16.0,12.0
4711,9602,12,106.0,0.0,13.49,1.2,41.0,0.72,3.21,22.0,39.0,14.0
4712,9602,13,25.0,0.0,14.32,1.15,29.0,0.58,3.57,7.0,10.0,14.0
4713,9602,14,26.0,0.0,14.06,1.67,16.0,0.52,3.25,7.0,9.0,10.0
4714,9602,15,32.0,0.0,11.15,2.31,15.0,0.55,3.56,8.0,9.0,10.0
4715,9602,16,23.0,0.0,12.82,1.1,15.0,0.52,3.29,6.0,10.0,10.0
4716,9602,17,11.0,0.0,11.86,1.5,8.0,0.69,3.67,6.0,3.0,10.0
4717,9602,18,51.0,0.0,13.94,1.74,25.0,0.75,3.19,10.0,14.0,9.0
4718,9602,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4719,9602,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4720,9602,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4721,9602,22,27.0,0.0,12.56,2.5,11.0,0.61,3.0,5.0,16.0,4.0
4722,9602,23,160.0,5.0,12.73,1.79,76.0,0.66,3.2,38.0,89.0,19.0
4723,9602,24,79.0,5.0,12.39,1.67,31.0,0.75,3.16,13.0,30.0,9.0
4724,9602,25,160.0,6.0,12.99,1.5,88.0,0.65,2.96,38.0,85.0,17.0
4725,9602,26,25.0,0.0,12.69,1.5,13.0,0.71,3.13,5.0,10.0,11.0
4726,9602,27,78.0,0.0,12.92,1.09,31.0,0.74,3.25,17.0,28.0,10.0
4727,9602,28,43.0,0.0,11.48,1.63,14.0,0.86,3.58,7.0,20.0,10.0
4728,9602,29,73.0,0.0,14.07,1.21,24.0,0.65,3.32,20.0,24.0,9.0
4729,9602,30,240.0,0.0,12.19,1.59,117.0,0.72,3.0,49.0,104.0,31.0
4730,9602,31,55.0,0.0,14.65,1.5,20.0,0.55,3.06,16.0,29.0,13.0
4731,9602,32,114.0,0.0,12.58,1.43,49.0,0.72,3.17,31.0,40.0,13.0
4732,9602,33,93.0,0.0,14.51,1.4,58.0,0.79,3.1,28.0,24.0,9.0
4733,9602,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4734,9602,35,34.0,0.0,14.46,0.88,18.0,0.77,3.4,7.0,23.0,0.0
4736,9617,1,95.0,0.0,9.61,1.71,30.0,0.98,4.13,9.0,44.0,11.0
4737,9617,2,123.0,0.0,9.2,1.61,37.0,1.35,3.97,9.0,63.0,13.0
4738,9617,3,4.0,0.0,9.2,1.61,1.0,1.35,3.97,9.0,63.0,13.0
4739,9617,4,3.0,0.0,9.2,1.61,1.0,1.35,3.97,9.0,63.0,13.0
4740,9617,5,48.0,0.0,10.74,2.12,13.0,1.07,4.8,3.0,18.0,7.0
4741,9617,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4742,9617,8,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4743,9617,9,19.0,0.0,11.5,2.0,6.0,1.58,3.8,0.0,7.0,0.0
4744,9617,10,13.0,0.0,8.5,2.8,3.0,1.18,4.33,0.0,5.0,0.0
4745,9617,11,16.0,0.0,7.2,1.75,6.0,1.14,5.33,0.0,12.0,0.0
4746,9617,12,6.0,0.0,7.2,1.75,3.0,1.14,5.33,0.0,12.0,0.0
4747,9617,13,70.0,0.0,10.31,1.77,19.0,1.17,4.12,8.0,32.0,3.0
4748,9617,14,121.0,0.0,8.28,1.98,34.0,1.15,4.07,10.0,47.0,11.0
4749,9617,15,46.0,0.0,10.53,1.62,21.0,1.1,3.58,7.0,27.0,8.0
4750,9617,16,33.0,0.0,8.82,3.0,9.0,1.27,4.13,7.0,12.0,8.0
4751,9617,17,24.0,0.0,10.0,1.5,8.0,1.5,3.43,4.0,10.0,0.0
4752,9617,18,13.0,0.0,11.25,2.0,6.0,1.0,3.5,0.0,3.0,0.0
4753,9617,19,43.0,0.0,9.77,1.41,15.0,1.02,3.58,5.0,17.0,3.0
4754,9617,20,80.0,0.0,8.91,2.18,22.0,0.9,4.21,13.0,34.0,9.0
4755,9617,21,14.0,0.0,8.0,2.67,5.0,2.0,4.67,0.0,5.0,9.0
4756,9617,22,46.0,0.0,7.63,1.82,18.0,1.1,3.83,3.0,28.0,10.0
4757,9617,23,15.0,0.0,10.0,1.0,10.0,0.94,3.0,3.0,11.0,6.0
4758,9617,24,18.0,0.0,10.67,1.38,7.0,1.2,3.6,3.0,10.0,6.0
4759,9617,25,49.0,0.0,10.0,2.21,14.0,1.02,3.83,8.0,22.0,6.0
4760,9617,26,131.0,5.0,8.95,2.02,41.0,1.08,4.0,14.0,59.0,13.0
4761,9617,27,6.0,5.0,8.95,2.02,2.0,1.08,4.0,14.0,59.0,13.0
4762,9617,28,10.0,0.0,14.17,1.33,5.0,0.83,3.33,3.0,59.0,8.0
4763,9617,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4764,9617,30,88.0,7.0,8.8,2.63,31.0,1.31,3.67,8.0,49.0,7.0
4765,9617,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4766,9617,32,12.0,0.0,10.17,2.67,4.0,1.33,4.0,0.0,3.0,0.0
4767,9617,33,14.0,0.0,8.4,2.0,7.0,1.08,3.5,0.0,8.0,0.0
4768,9617,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4769,9617,35,24.0,0.0,8.47,1.89,6.0,2.0,4.0,0.0,15.0,0.0
4770,9617,36,55.0,0.0,8.98,2.0,15.0,1.06,3.93,4.0,29.0,0.0
4771,9617,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4772,9617,38,17.0,0.0,11.09,1.4,5.0,2.13,3.4,0.0,11.0,3.0
4773,9617,39,10.0,0.0,10.33,2.0,5.0,1.25,3.33,0.0,5.0,0.0
4774,9617,40,6.0,0.0,10.33,2.0,2.0,1.25,3.33,0.0,5.0,0.0
4776,9621,1,66.0,5.0,6.38,2.79,19.0,1.15,4.5,3.0,40.0,6.0
4777,9621,3,14.0,0.0,10.5,2.0,7.0,1.08,4.67,3.0,40.0,6.0
4779,9636,1,36.0,0.0,10.59,1.19,12.0,0.95,3.27,7.0,12.0,6.0
4780,9636,2,84.0,0.0,10.7,1.38,40.0,0.89,3.52,13.0,37.0,7.0
4781,9636,3,13.0,0.0,11.1,1.5,12.0,0.72,3.25,13.0,3.0,4.0
4782,9636,4,64.0,4.0,10.76,2.29,39.0,0.92,3.59,8.0,29.0,4.0
4783,9636,5,126.0,0.0,10.58,1.96,41.0,0.98,3.5,25.0,55.0,11.0
4784,9636,6,37.0,0.0,9.48,2.14,11.0,0.97,3.36,3.0,13.0,11.0
4785,9636,7,136.0,0.0,10.19,1.62,40.0,1.05,4.12,15.0,44.0,15.0
4786,9636,8,108.0,0.0,10.66,1.82,40.0,0.89,3.27,21.0,40.0,7.0
4787,9636,9,98.0,0.0,9.78,2.3,40.0,0.94,3.77,12.0,44.0,11.0
4788,9636,10,27.0,0.0,10.37,1.36,12.0,0.96,3.0,5.0,8.0,7.0
4789,9636,11,82.0,0.0,10.86,1.79,40.0,1.04,3.57,15.0,41.0,14.0
4790,9636,12,109.0,0.0,10.67,1.69,39.0,1.08,3.53,19.0,45.0,10.0
4791,9636,13,5.0,0.0,10.67,1.69,2.0,1.08,3.53,19.0,45.0,10.0
4792,9636,14,34.0,0.0,8.95,0.95,12.0,1.1,3.4,6.0,15.0,10.0
4793,9636,15,28.0,0.0,10.04,1.53,10.0,0.93,2.8,6.0,9.0,10.0
4794,9636,16,7.0,0.0,10.04,1.53,2.0,0.93,2.8,6.0,9.0,10.0
4795,9636,17,344.0,4.0,10.21,1.63,112.0,1.08,3.56,45.0,136.0,34.0
4796,9636,18,73.0,0.0,10.19,1.81,32.0,1.04,3.17,10.0,30.0,22.0
4797,9636,19,141.0,0.0,10.4,1.96,41.0,0.97,3.63,24.0,65.0,15.0
4798,9636,20,26.0,0.0,9.7,1.5,8.0,0.96,3.25,4.0,8.0,7.0
4799,9636,22,55.0,5.0,9.95,3.06,11.0,1.08,5.0,5.0,7.0,4.0
4800,9636,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4801,9636,24,322.0,7.0,9.03,1.92,113.0,1.0,3.54,39.0,135.0,44.0
4802,9636,25,136.0,3.0,10.94,1.44,43.0,1.05,3.58,20.0,68.0,18.0
4803,9636,26,216.0,3.0,10.16,1.77,72.0,1.02,3.6,34.0,108.0,17.0
4804,9636,27,639.0,8.0,13.9,1.44,360.0,0.6,2.99,189.0,260.0,105.0
4805,9636,28,15.0,0.0,10.25,1.17,5.0,1.15,3.75,4.0,6.0,52.0
4806,9636,29,46.0,4.0,9.22,2.94,18.0,0.88,3.29,4.0,22.0,3.0
4807,9636,30,11.0,0.0,12.75,2.25,4.0,0.58,2.75,4.0,4.0,0.0
4808,9636,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4809,9636,32,24.0,0.0,9.94,3.43,6.0,1.2,4.8,0.0,14.0,0.0
4810,9636,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4811,9636,34,44.0,6.0,9.74,1.83,9.0,1.1,4.89,4.0,15.0,3.0
4812,9636,35,20.0,6.0,8.15,2.14,7.0,1.05,4.0,4.0,8.0,0.0
4813,9636,36,19.0,0.0,8.85,1.63,5.0,0.86,3.8,4.0,8.0,0.0
4814,9636,37,107.0,0.0,9.84,1.7,40.0,1.02,3.35,20.0,36.0,10.0
4815,9636,38,103.0,0.0,10.3,1.64,45.0,0.73,2.94,18.0,41.0,8.0
4816,9636,39,74.0,4.0,10.75,1.93,26.0,0.76,3.22,14.0,23.0,7.0
4817,9636,40,39.0,4.0,8.23,2.93,12.0,0.87,3.55,3.0,17.0,7.0
4819,9640,1,6.0,4.0,8.23,2.93,4.0,0.87,3.55,3.0,17.0,7.0
4820,9640,2,164.0,5.0,9.48,1.9,85.0,1.11,3.43,17.0,69.0,17.0
4821,9640,3,1.0,5.0,9.48,1.9,4.0,1.11,3.43,17.0,69.0,17.0
4822,9640,4,5.0,5.0,9.48,1.9,4.0,1.11,3.43,17.0,69.0,17.0
4823,9640,5,147.0,5.0,10.6,1.98,82.0,0.96,3.13,20.0,59.0,20.0
4824,9640,6,162.0,5.0,10.89,2.0,82.0,1.0,3.38,26.0,79.0,24.0
4825,9640,7,106.0,5.0,9.83,1.61,46.0,1.02,3.21,14.0,47.0,23.0
4826,9640,8,18.0,5.0,11.07,1.63,7.0,0.78,3.0,14.0,5.0,0.0
4827,9640,9,235.0,5.0,9.74,1.68,78.0,1.04,3.62,43.0,91.0,24.0
4828,9640,10,12.0,5.0,7.78,4.2,5.0,0.86,2.4,43.0,9.0,0.0
4829,9640,11,25.0,5.0,9.28,1.55,8.0,0.93,3.13,43.0,9.0,0.0
4830,9640,12,25.0,5.0,8.4,1.67,12.0,1.32,2.78,3.0,10.0,6.0
4831,9640,13,10.0,0.0,8.0,0.6,5.0,1.11,2.5,3.0,10.0,0.0
4832,9640,14,34.0,0.0,9.81,1.44,14.0,0.83,3.09,8.0,10.0,0.0
4833,9640,15,45.0,0.0,10.81,1.75,19.0,0.85,3.21,8.0,15.0,0.0
4834,9640,16,63.0,0.0,9.7,1.96,18.0,0.98,3.71,8.0,18.0,8.0
4835,9640,17,16.0,0.0,11.91,1.25,5.0,0.94,3.2,8.0,3.0,4.0
4836,9640,18,252.0,5.0,10.22,1.84,78.0,1.13,3.71,33.0,96.0,23.0
4837,9640,19,12.0,0.0,13.14,1.0,5.0,1.2,4.0,33.0,7.0,15.0
4838,9640,20,76.0,0.0,8.98,1.9,29.0,0.79,3.32,11.0,20.0,15.0
4839,9640,21,263.0,3.0,9.8,1.65,72.0,0.93,3.87,36.0,103.0,34.0
4840,9640,22,117.0,3.0,9.17,1.96,47.0,0.83,3.55,14.0,58.0,16.0
4841,9640,23,4.0,3.0,9.17,1.96,2.0,0.83,3.55,14.0,58.0,16.0
4842,9640,24,2.0,3.0,9.17,1.96,6.0,0.83,3.55,14.0,58.0,16.0
4843,9640,25,22.0,3.0,9.8,1.38,10.0,0.67,3.14,3.0,12.0,11.0
4844,9640,26,4.0,3.0,9.8,1.38,2.0,0.67,3.14,3.0,12.0,11.0
4845,9640,27,18.0,0.0,8.77,1.13,7.0,0.95,3.0,3.0,10.0,11.0
4846,9640,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4847,9640,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4848,9640,30,28.0,0.0,7.45,1.75,13.0,1.22,4.0,4.0,17.0,3.0
4849,9640,31,30.0,0.0,10.0,3.11,13.0,0.86,3.75,4.0,13.0,6.0
4850,9640,32,4.0,0.0,10.0,3.11,4.0,0.86,3.75,4.0,13.0,6.0
4851,9640,33,30.0,0.0,9.04,3.15,12.0,0.79,3.75,4.0,15.0,6.0
4852,9640,34,61.0,7.0,8.32,2.52,27.0,0.84,4.36,7.0,23.0,3.0
4853,9640,35,40.0,7.0,11.08,1.93,14.0,0.71,4.44,5.0,24.0,6.0
4854,9640,36,11.0,7.0,9.0,1.75,8.0,0.33,1.83,3.0,6.0,3.0
4855,9640,37,16.0,7.0,8.13,2.0,5.0,1.14,4.0,3.0,10.0,0.0
4856,9640,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4857,9640,39,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4858,9640,40,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4859,9640,41,63.0,3.0,8.57,1.96,17.0,1.34,4.5,5.0,34.0,7.0
4860,9640,42,79.0,0.0,10.27,1.59,27.0,0.86,3.43,11.0,35.0,10.0
4861,9640,43,52.0,0.0,10.91,1.85,18.0,0.84,3.47,7.0,23.0,10.0
4862,9640,44,39.0,0.0,10.61,1.83,12.0,0.85,3.55,4.0,8.0,9.0
4863,9640,45,17.0,0.0,6.29,3.5,7.0,0.89,3.4,4.0,5.0,3.0
4864,9640,46,62.0,3.0,7.17,2.64,22.0,0.94,3.65,4.0,15.0,4.0
4865,9640,47,22.0,3.0,6.93,2.0,7.0,1.0,3.67,4.0,3.0,7.0
4866,9640,48,57.0,3.0,8.22,2.24,17.0,0.95,4.07,5.0,15.0,9.0
4867,9640,49,25.0,0.0,8.29,1.7,11.0,0.96,3.13,5.0,8.0,9.0
4868,9640,50,2.0,0.0,8.29,1.7,2.0,0.96,3.13,5.0,8.0,9.0
4870,9655,1,44.0,0.0,8.35,2.0,18.0,1.13,3.38,3.0,19.0,3.0
4871,9655,2,8.0,0.0,8.35,2.0,2.0,1.13,3.38,3.0,19.0,3.0
4872,9655,3,12.0,0.0,6.73,2.0,6.0,1.2,4.0,3.0,6.0,3.0
4873,9655,4,33.0,0.0,10.32,1.36,13.0,1.06,4.13,3.0,5.0,7.0
4874,9655,5,14.0,0.0,13.31,0.2,6.0,0.7,2.33,3.0,6.0,4.0
4875,9655,6,52.0,6.0,7.38,2.15,18.0,1.27,4.33,4.0,27.0,3.0
4876,9655,7,37.0,0.0,9.11,1.69,12.0,0.97,3.36,4.0,29.0,6.0
4877,9655,8,7.0,0.0,9.11,1.69,2.0,0.97,3.36,4.0,29.0,6.0
4878,9655,9,18.0,3.0,6.46,2.5,6.0,0.95,3.6,4.0,9.0,0.0
4879,9655,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4880,9655,11,300.0,4.0,9.55,1.7,97.0,0.85,3.45,39.0,132.0,34.0
4881,9655,12,25.0,4.0,9.0,2.0,7.0,1.32,4.17,3.0,6.0,22.0
4882,9655,13,60.0,0.0,9.73,1.9,22.0,1.0,3.33,8.0,26.0,6.0
4883,9655,14,51.0,0.0,8.94,2.13,13.0,1.19,4.25,5.0,28.0,9.0
4884,9655,15,21.0,0.0,8.67,2.22,5.0,1.11,4.2,5.0,10.0,9.0
4885,9655,16,123.0,3.0,9.45,1.61,42.0,1.21,3.84,8.0,52.0,18.0
4886,9655,17,95.0,3.0,10.48,1.68,37.0,0.81,3.28,15.0,35.0,18.0
4887,9655,18,34.0,0.0,10.38,1.64,12.0,0.87,3.4,7.0,7.0,10.0
4888,9655,19,38.0,0.0,9.96,1.87,12.0,0.97,3.45,7.0,12.0,10.0
4889,9655,20,36.0,0.0,10.21,2.13,14.0,1.0,3.27,4.0,11.0,6.0
4890,9655,21,39.0,0.0,10.41,1.92,14.0,0.93,3.25,6.0,12.0,7.0
4891,9655,22,50.0,0.0,10.86,2.06,13.0,1.22,4.55,5.0,25.0,6.0
4892,9655,23,13.0,0.0,12.5,1.4,5.0,0.81,3.25,3.0,5.0,3.0
4893,9655,24,81.0,0.0,8.52,2.03,24.0,1.08,3.86,5.0,29.0,13.0
4894,9655,25,39.0,0.0,9.27,1.56,12.0,1.15,3.55,6.0,15.0,15.0
